trial,score,win,w1,w2,w3,w4,w5,w6,w7,w8,GAP
143,-508.0,False,2.2840380889673026,0.25343089050822176,1.8351995589141317,1.7592893941708305,1.262160311060626,204.2672378241695,1.6769510191865467,1.4567568417681198,4
144,-478.0,False,1.2651270073002303,0.34464212607796113,1.1291416824347251,0.8015839152476328,3.0458185941561906,477.4166658457184,1.0821519327751887,1.253159642099408,1
145,-452.0,False,2.2056836715627637,0.48013034437308005,0.010204539261302159,3.1687430953300955,3.931998714385216,382.4439542763995,2.1079993265435086,0.1735830604371036,1
146,-526.0,False,4.362039414600588,0.028802646604470683,1.377846457661051,3.9563948185956415,3.27715327053894,416.4710898241958,0.39606717056396457,0.947135737698195,4
147,446.0,True,0.05366225811579861,0.2493980839263658,1.8809927072958403,3.3958847235711325,2.5987255223899544,385.4225689669417,0.4062981023297668,0.30295987690941106,3
148,476.0,True,2.5586155502501344,0.1936157602173067,1.6350020982710531,4.97227416283287,4.935868125808218,271.84492990801414,1.2135324177850766,1.4424915602284885,3
149,562.0,True,4.2088039204359795,0.00020979636968032622,0.9786450104156523,4.935622162263762,0.998102434964761,445.8741156677959,1.9681086900781064,0.6921253081584862,1
150,-496.0,False,0.1934229303319307,0.08475732572616523,0.6497499965434621,1.813563340137332,4.8994157499117765,441.16184751124064,2.7011325083467623,1.1998793787141973,4
151,-500.0,False,1.8016818687341951,0.38229009113661816,0.29075959697791776,0.5374342066415455,3.5087641146167066,454.3107513838482,0.5574433093189313,0.3310848197982177,4
152,560.0,True,2.2582310611897767,0.003016064393149831,0.11699970004866111,4.443063752189192,4.880005190002082,215.47145471932,0.10536542727713871,0.8633288874335532,2
153,560.0,True,1.5089374434966034,0.4843509355208117,1.8029347193273562,3.397789394411053,3.098570614574008,77.45717568735083,2.0079693816564594,0.8521053700088628,2
154,556.0,True,4.813839189792549,0.3589654996532248,1.0573493599901647,3.0955803439682135,2.2842348427035275,199.9842914534873,4.319736976606251,0.6966852764033176,2
155,528.0,True,0.4867123622444758,0.41025551781424874,0.3498711255178242,0.9409193675827698,3.611055844173231,327.32409159278654,1.1409700484865992,1.4501184161373557,3
156,513.0,True,1.0622107776802425,0.29148303422596505,1.7364856232306909,0.9090166977849945,3.882070036152535,341.2636667261563,2.2967031988571773,0.17948517183277168,2
157,-502.0,False,2.326947805342867,0.35583765808405043,1.545500454102179,2.5468203976808153,1.3687948074232086,470.3135542782303,4.540079868499106,1.4556508202917577,4
158,-468.0,False,1.5601313934627659,0.09466453839656502,1.4482517374726367,1.78228036235546,4.308426428243661,162.5323258494098,2.025619023617476,0.9721588610887377,1
159,-492.0,False,2.5140873738783345,0.22365894409532588,0.1416832206960621,4.899512959779082,4.872632015850633,323.8397882932269,1.7102873829867211,0.875892400733782,4
160,532.0,True,2.780388275902224,0.0753239136767152,0.5876225711128753,2.29934459651081,4.800800808670887,497.3518920419364,0.7128749631190701,1.4030281956946522,3
161,560.0,True,3.650661712585108,0.02384607464041122,1.730832594937003,2.2758254475977435,4.156690548796203,356.3574860932612,1.832658633707533,1.5992849716655853,2
162,463.0,True,0.47333615196768875,0.14566472748311166,0.3209166877956491,4.8526793027547495,4.1957870910261,319.8895316950344,1.8143719676894459,1.7487486387735802,2
163,-468.0,False,4.944841561242203,0.267979025102213,1.0270511421442872,3.819171352156214,2.0138997277590986,484.27790014846244,1.4567745321217536,1.9717543327741966,1
164,400.0,True,3.0173494699730297,0.3378990625243057,1.7978051748506614,3.734236533880624,4.429367116996105,396.2519333430026,0.4213386808463332,0.16046786897651044,3
165,-452.0,False,3.513470553475888,0.3001566349112912,1.5871354644951234,1.8261278740307174,4.9133929034415065,300.81500183519296,0.466150998936643,1.2774667058025713,1
166,486.0,True,1.8982028759544782,0.4876324526123013,0.23301829000561192,1.1925446112138005,3.28123290538156,452.71910244716497,3.3668341571116174,1.3747970694524323,4
167,541.0,True,1.4586480879130699,0.3259446436707488,1.2527137340340766,2.7685053149129524,4.100854643549327,457.4124065046468,4.668957611671772,1.9081426146200295,2
168,524.0,True,0.25218667295876906,0.4925045919561571,0.6979963988595572,3.91970790791129,3.907521442978863,206.2777233778394,0.48056193690696525,1.0632389138132659,1
169,528.0,True,0.9158869631897743,0.1133714452497585,1.5782530023973342,4.953366103119319,2.4253012138781163,271.3759590305803,0.07496549924450258,0.17588480055739408,4
170,-468.0,False,2.835095695358789,0.022103769286580532,1.7029174210775766,3.550348424550225,3.086866595772501,448.5180956364161,2.0676136255588373,1.8539516809162266,1
171,499.0,True,1.2038189671149095,0.11324774676279259,1.4772899811397004,3.557803652831177,4.953256247150229,307.7050653885965,3.9878594443014608,1.2205115112994567,2
172,-548.0,False,2.457576306594114,0.3175817565419908,1.7896325774784037,1.3420422594406267,4.042033425534186,309.80659094354786,1.9894158253817946,0.8557658184825179,4
173,-468.0,False,3.8004642258423313,0.20400650102652418,0.05278150101863588,2.8536417899901934,3.170181106975718,198.78126613201414,2.1571683967856794,0.5846763071872314,4
